"ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME","DEG_status","gene_label"
"90423",163.428342611852,-0.000732669502765498,0.064201574611946,0.950148778857117,0.99227267764305,"ATP6V1E2","ATPase H+ transporting V1 subunit E2","Not_significant","ATP6V1E2"
"9692",1659.72020096246,0.00163916441201111,0.0595550836351515,0.950619261594623,0.99227267764305,"PRORP","protein only RNase P catalytic subunit","Not_significant","PRORP"
"55527",1285.4331488146,-0.00121480438383256,0.0603988144896095,0.951733097336973,0.992297762770774,"FEM1A","fem-1 homolog A","Not_significant","FEM1A"
"5813",1749.10930144399,-0.00119181089527098,0.0621339617559355,0.951682406995561,0.992297762770774,"PURA","purine rich element binding protein A","Not_significant","PURA"
"100129858",43.3457194426088,-0.000562092931474392,0.0646441391891584,0.953727025053627,0.992462731711726,"SCOC-AS1","SCOC antisense RNA 1","Not_significant","SCOC-AS1"
"100499177",1631.48303593856,-0.000762770411298665,0.0629420292596005,0.956565936693906,0.992462731711726,"THAP9-AS1","THAP9 antisense RNA 1","Not_significant","THAP9-AS1"
"100507495",130.28737034844,0.000831073620363137,0.0636943683032921,0.955624570005301,0.992462731711726,"SDCBP2-AS1","SDCBP2 antisense RNA 1","Not_significant","SDCBP2-AS1"
"10422",1150.15405853609,0.00146573215967635,0.0626886770909398,0.952783692585636,0.992462731711726,"UBAC1","UBA domain containing 1","Not_significant","UBAC1"
"10518",348.591487690418,-0.000458680668953949,0.0648021377138774,0.956406908435357,0.992462731711726,"CIB2","calcium and integrin binding family member 2","Not_significant","CIB2"
"10645",2239.6634925341,0.00117641309986652,0.0611923194194896,0.954949687246021,0.992462731711726,"CAMKK2","calcium/calmodulin dependent protein kinase kinase 2","Not_significant","CAMKK2"
"10793",371.223572797987,0.000810983655386985,0.0640887482008734,0.953501549929342,0.992462731711726,"ZNF273","zinc finger protein 273","Not_significant","ZNF273"
"10893",44.3806997188386,-0.000488816225443106,0.0647454634397474,0.95671979667271,0.992462731711726,"MMP24","matrix metallopeptidase 24","Not_significant","MMP24"
"10919",2031.18613062958,0.000916575605342172,0.0630738136051261,0.955976948641853,0.992462731711726,"EHMT2","euchromatic histone lysine methyltransferase 2","Not_significant","EHMT2"
"10974",313.055548176361,0.00611430647920194,0.0653311104684171,0.953917324071495,0.992462731711726,"ADIRF","adipogenesis regulatory factor","Not_significant","ADIRF"
"11065",1208.35248824457,-0.000606697159492442,0.0644905986718224,0.956715659037734,0.992462731711726,"UBE2C","ubiquitin conjugating enzyme E2 C","Not_significant","UBE2C"
"11082",473.164158529862,0.000209346224712236,0.0650234545166147,0.957116428166712,0.992462731711726,"ESM1","endothelial cell specific molecule 1","Not_significant","ESM1"
"114787",486.927729957071,0.000681715812595406,0.0645048616856177,0.952449877863267,0.992462731711726,"GPRIN1","G protein regulated inducer of neurite outgrowth 1","Not_significant","GPRIN1"
"114801",232.548001178807,-0.000409853716537978,0.064961751627237,0.95498553296708,0.992462731711726,"TMEM200A","transmembrane protein 200A","Not_significant","TMEM200A"
"114899",1929.4184474256,0.00403225211028952,0.0653040051735433,0.953224368050344,0.992462731711726,"C1QTNF3","C1q and TNF related 3","Not_significant","C1QTNF3"
"116987",1490.8349668681,-0.000433012052689712,0.0640853494044912,0.953491346379561,0.992462731711726,"AGAP1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","Not_significant","AGAP1"
"127262",2425.38647545593,0.00102113686665608,0.0627895513422883,0.954417134582808,0.992462731711726,"TPRG1L","tumor protein p63 regulated 1 like","Not_significant","TPRG1L"
"1369",534.478367500398,0.00026305616977237,0.0652902686481966,0.953817187379958,0.992462731711726,"CPN1","carboxypeptidase N subunit 1","Not_significant","CPN1"
"137075",130.837045628862,-0.0112826414935736,0.0664252774335396,0.95710067016481,0.992462731711726,"CLDN23","claudin 23","Not_significant","CLDN23"
"144811",1157.98695316456,0.00062574926539164,0.0645295636151042,0.954705537843098,0.992462731711726,"LACC1","laccase domain containing 1","Not_significant","LACC1"
"147172",724.162187498434,-0.00133293815561268,0.0596236645135197,0.953769073761463,0.992462731711726,"LRRC37BP1","leucine rich repeat containing 37B pseudogene 1","Not_significant","LRRC37BP1"
"162427",2373.95549626193,-0.00153049032575218,0.0571905630736979,0.954574193383594,0.992462731711726,"RETREG3","reticulophagy regulator family member 3","Not_significant","RETREG3"
"1649",876.837742710772,0.000845140709019453,0.0637457063793482,0.952530059249415,0.992462731711726,"DDIT3","DNA damage inducible transcript 3","Not_significant","DDIT3"
"205428",1059.13206811122,-0.000898590644702151,0.0633503838620604,0.953447363689138,0.992462731711726,"DIPK2A","divergent protein kinase domain 2A","Not_significant","DIPK2A"
"221035",2476.17676058076,-0.000876302748257924,0.0633986291519368,0.953821662018237,0.992462731711726,"REEP3","receptor accessory protein 3","Not_significant","REEP3"
"22794",4046.56593211277,-0.00143678226104561,0.0594776088410794,0.953299439381738,0.992462731711726,"CASC3","CASC3 exon junction complex subunit","Not_significant","CASC3"
"22826",4975.78475668198,-0.00201040808947823,0.060936987621555,0.957074655486907,0.992462731711726,"DNAJC8","DnaJ heat shock protein family (Hsp40) member C8","Not_significant","DNAJC8"
"22856",3124.49382708567,-0.000749321144376869,0.063646414733722,0.956785299805713,0.992462731711726,"CHSY1","chondroitin sulfate synthase 1","Not_significant","CHSY1"
"22929",1899.45186514221,-0.00105716014142188,0.0618513734637632,0.954310888211027,0.992462731711726,"SEPHS1","selenophosphate synthetase 1","Not_significant","SEPHS1"
"23136",3599.36697359193,-0.000854001058280375,0.0647479589125689,0.952989062284885,0.992462731711726,"EPB41L3","erythrocyte membrane protein band 4.1 like 3","Not_significant","EPB41L3"
"23294",3551.28919185093,-0.000942164893150147,0.0642295257251133,0.95647145216342,0.992462731711726,"ANKS1A","ankyrin repeat and sterile alpha motif domain containing 1A","Not_significant","ANKS1A"
"23424",2302.78358707524,-0.000656672655706309,0.0642968996461969,0.95416519104142,0.992462731711726,"TDRD7","tudor domain containing 7","Not_significant","TDRD7"
"23463",4744.25078167703,-0.000934746774034385,0.0620521391338666,0.956556971114072,0.992462731711726,"ICMT","isoprenylcysteine carboxyl methyltransferase","Not_significant","ICMT"
"23505",3338.17710588864,0.00109724649680161,0.0620765897152785,0.956778449719554,0.992462731711726,"TMEM131","transmembrane protein 131","Not_significant","TMEM131"
"246126",829.1046789702,-0.000132284058519614,0.0653600597821587,0.954588566627111,0.992462731711726,"TXLNGY","taxilin gamma Y-linked (pseudogene)","Not_significant","TXLNGY"
"25903",1824.30693906942,-0.000364229136461806,0.0650039736077577,0.95710026408661,0.992462731711726,"OLFML2B","olfactomedin like 2B","Not_significant","OLFML2B"
"25974",525.282232091543,0.000629694985390439,0.0644824014255719,0.954807106607127,0.992462731711726,"MMACHC","metabolism of cobalamin associated C","Not_significant","MMACHC"
"2631",4399.3851276611,-0.00113465042429274,0.0624453212562481,0.952322695855551,0.992462731711726,"NIPSNAP2","nipsnap homolog 2","Not_significant","NIPSNAP2"
"2738",29.5266627045635,-0.000441026048026767,0.0649205035417134,0.9548221265429,0.992462731711726,"GLI4","GLI family zinc finger 4","Not_significant","GLI4"
"283",138.933505589292,0.867387125943706,0.528127038908117,0.956674835840664,0.992462731711726,"ANG","angiogenin","Not_significant","ANG"
"29089",931.431162270396,-0.000670322400647939,0.0643489907033271,0.952200588517892,0.992462731711726,"UBE2T","ubiquitin conjugating enzyme E2 T","Not_significant","UBE2T"
"3598",704.667698460316,-0.00296660847612202,0.0654576380004914,0.956263140181889,0.992462731711726,"IL13RA2","interleukin 13 receptor subunit alpha 2","Not_significant","IL13RA2"
"3679",1210.81198988044,0.000472699040428786,0.0649828792226924,0.952635740239212,0.992462731711726,"ITGA7","integrin subunit alpha 7","Not_significant","ITGA7"
"399744",95.2633813298144,0.00067847709801443,0.0644691699280514,0.952643206185807,0.992462731711726,"LINC00999","long intergenic non-protein coding RNA 999","Not_significant","LINC00999"
"4185",108.886512064351,0.000476277499625427,0.0651233704848396,0.95610705243915,0.992462731711726,"ADAM11","ADAM metallopeptidase domain 11","Not_significant","ADAM11"
"4729",3260.27567319063,-0.000832538993732451,0.0619060460283305,0.953295483544877,0.992462731711726,"NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2","Not_significant","NDUFV2"
"5087",1108.50563983281,0.000562072709169212,0.0650613174545014,0.954298901300466,0.992462731711726,"PBX1","PBX homeobox 1","Not_significant","PBX1"
"5116",1146.39713323488,-0.000878564009324918,0.0626708575519699,0.956372784983077,0.992462731711726,"PCNT","pericentrin","Not_significant","PCNT"
"51348",61.3926029186298,0.000502888844900796,0.0651011382693207,0.957087199817426,0.992462731711726,"KLRF1","killer cell lectin like receptor F1","Not_significant","KLRF1"
"5213",4890.97029850805,-0.000743698095496798,0.0640625038086599,0.952583734486894,0.992462731711726,"PFKM","phosphofructokinase, muscle","Not_significant","PFKM"
"54107",2824.61416105694,0.00128327266625202,0.0604904932754769,0.956809709893766,0.992462731711726,"POLE3","DNA polymerase epsilon 3, accessory subunit","Not_significant","POLE3"
"54487",1355.53039684168,0.00114361219465635,0.0620738426436409,0.954597868482522,0.992462731711726,"DGCR8","DGCR8 microprocessor complex subunit","Not_significant","DGCR8"
"55556",1323.03939121029,-0.00100124755651186,0.0639104565288114,0.956239219227822,0.992462731711726,"ENOSF1","enolase superfamily member 1","Not_significant","ENOSF1"
"55911",474.335475968729,0.000465674326067234,0.0649800850565326,0.952757014335072,0.992462731711726,"APOBR","apolipoprotein B receptor","Not_significant","APOBR"
"57551",5595.87576653118,0.00135104545735598,0.0624930542971465,0.954136023057056,0.992462731711726,"TAOK1","TAO kinase 1","Not_significant","TAOK1"
"5903",6336.70656003544,0.00106057725886027,0.0631498292795631,0.95653870164697,0.992462731711726,"RANBP2","RAN binding protein 2","Not_significant","RANBP2"
"5981",3530.89665908434,-0.00126677702904395,0.0614492092593144,0.955322947820302,0.992462731711726,"RFC1","replication factor C subunit 1","Not_significant","RFC1"
"60673",1278.15748107336,0.00103763991549163,0.0622090638845718,0.954239054843319,0.992462731711726,"ATG101","autophagy related 101","Not_significant","ATG101"
"64132",734.561047827022,0.00114706075345121,0.0627621590321435,0.956718151851549,0.992462731711726,"XYLT2","xylosyltransferase 2","Not_significant","XYLT2"
"642",1806.40739729047,0.000186221844840922,0.0614393214212009,0.954791435123895,0.992462731711726,"BLMH","bleomycin hydrolase","Not_significant","BLMH"
"64848",1899.16278033574,-0.0006296528708413,0.0621949092881076,0.95296652189397,0.992462731711726,"YTHDC2","YTH N6-methyladenosine RNA binding protein C2","Not_significant","YTHDC2"
"6723",2815.31093632582,0.000831922932222633,0.0637947895113636,0.955287590286043,0.992462731711726,"SRM","spermidine synthase","Not_significant","SRM"
"6767",14739.5787505816,-0.00082446418825675,0.0639250028361781,0.952390194603395,0.992462731711726,"ST13","ST13 Hsp70 interacting protein","Not_significant","ST13"
"6901",683.463628374974,-0.00092214709964564,0.0628608947871268,0.956715026812951,0.992462731711726,"TAFAZZIN","tafazzin, phospholipid-lysophospholipid transacylase","Not_significant","TAFAZZIN"
"7150",5321.62334136531,0.000551724008842813,0.0622939028445845,0.952220188720771,0.992462731711726,"TOP1","DNA topoisomerase I","Not_significant","TOP1"
"7411",2604.75305039403,0.00144718920765616,0.061292973483697,0.954745808139408,0.992462731711726,"VBP1","VHL binding protein 1","Not_significant","VBP1"
"7707",2488.34187127179,-0.00322405103653633,0.0613701537023908,0.95384874999043,0.992462731711726,"ZNF148","zinc finger protein 148","Not_significant","ZNF148"
"7733",411.530588149742,0.00112300776721896,0.0613410272917894,0.954845207010759,0.992462731711726,"ZNF180","zinc finger protein 180","Not_significant","ZNF180"
"78991",454.070463489427,-0.000825566399652095,0.0637903680560943,0.952877322532081,0.992462731711726,"PCYOX1L","prenylcysteine oxidase 1 like","Not_significant","PCYOX1L"
"79144",2563.04934996131,-0.000682255783282564,0.0646053431769646,0.956916711593478,0.992462731711726,"PPDPF","pancreatic progenitor cell differentiation and proliferation factor","Not_significant","PPDPF"
"79187",33.9639722401019,0.000290806987576519,0.065235163742208,0.9551365280958,0.992462731711726,"FSD1","fibronectin type III and SPRY domain containing 1","Not_significant","FSD1"
"81624",546.429912761744,-0.000645607950600869,0.0645108038495881,0.953812103366325,0.992462731711726,"DIAPH3","diaphanous related formin 3","Not_significant","DIAPH3"
"84154",1193.68285349803,0.000990050324664978,0.0628725393919069,0.955605352341133,0.992462731711726,"RPF2","ribosome production factor 2 homolog","Not_significant","RPF2"
"84196",5362.8779440692,-0.000331308769379757,0.0634556913479963,0.954049517900444,0.992462731711726,"USP48","ubiquitin specific peptidase 48","Not_significant","USP48"
"90271",217.370982947848,-0.00066805681911765,0.0641683652394299,0.956026258852795,0.992462731711726,"OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","Not_significant","OLMALINC"
"91445",2370.94622294224,0.00116581657872992,0.0609772936928741,0.955183374589156,0.992462731711726,"RNF185","ring finger protein 185","Not_significant","RNF185"
"9253",480.746125985019,-0.0017031623505962,0.0634985589000144,0.956341700224337,0.992462731711726,"NUMBL","NUMB like endocytic adaptor protein","Not_significant","NUMBL"
"92714",462.958128215834,-0.000680952394938851,0.06415338514887,0.954294661846068,0.992462731711726,"ARRDC1","arrestin domain containing 1","Not_significant","ARRDC1"
"9276",7506.98354528014,-0.00322881557749278,0.0603902605159936,0.956108509323811,0.992462731711726,"COPB2","coat protein complex I subunit beta 2","Not_significant","COPB2"
"953",3263.57494449943,-0.000685206468528011,0.0639739188467033,0.957042683017446,0.992462731711726,"ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1","Not_significant","ENTPD1"
"9580",2258.58961708067,-0.000310353550262548,0.0644907320639134,0.954621687080413,0.992462731711726,"SOX13","SRY-box transcription factor 13","Not_significant","SOX13"
"9581",3215.33413528347,-0.000871791003562463,0.0633613422947618,0.952014272739709,0.992462731711726,"PREPL","prolyl endopeptidase like","Not_significant","PREPL"
"9687",2487.64296024926,0.000688913961975792,0.0648109585890774,0.956558315760067,0.992462731711726,"GREB1","growth regulating estrogen receptor binding 1","Not_significant","GREB1"
"9731",1396.29194630902,-0.001217739316823,0.0618490655788831,0.955423260270749,0.992462731711726,"CEP104","centrosomal protein 104","Not_significant","CEP104"
"9781",3800.84814413603,0.0006462892964758,0.0644211714959658,0.954807208611419,0.992462731711726,"RNF144A","ring finger protein 144A","Not_significant","RNF144A"
"7135",30.7145828621609,-0.00701710096500983,0.0658425123398007,0.957231013276666,0.992517802925424,"TNNI1","troponin I1, slow skeletal type","Not_significant","TNNI1"
"90806",1889.18302706112,-0.00105721604744822,0.0613599160089231,0.957299799185629,0.992525382600307,"ANGEL2","angel homolog 2","Not_significant","ANGEL2"
